Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,symbol,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,starting_balance,symbol.1,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short,LastUpdated,sortino_ratio_long,sortino_ratio_short
,,,,,,,,,ATOMUSDT,0.001602260593513,0.0008011302967565,0.0014500360512632,0.0014500360512632,0.0013168979824844,0.0006584489912422,0.0007752411627323,0.0007752411627323,22.19437478297774,30.18264593541417,0.2916283437389677,0.6960496214562415,0.0757921519905654,0.0845818751314278,0.2219436271046168,0.1788494926315526,0.9988791794011112,0.8007267351187684,0.849076768561113,0.9986499609779006,0.7743912808155745,0.8307477509788787,0.0091098506153931,0.0085575638145724,0.9988791794011112,0.9986499609779006,0.0091098506153931,0.0085575638145724,binance,0.0253654749054445,0.0553117665618139,-7485.262525222,-2103.052164396,56349.5918047778,47819.30096560418,56349.5918047778,47814.34227560418,4.6349591804777805,3.7819300965604175,1.0802987316421897,0.7947445927289462,116.88333333333334,83.75,0.0062737881339672,0.1096291240312251,-339.88081048519257,-4915.538817624845,11374.0,9056.0,1079.9583333333333,12595.0,23540.0,23969.0,32596.0,11329.0,7639.0,11335.0,8954.0,1266.0,15901.0,39.0,102.0,0.0,0.0,46349.59180477803,37819.30096560408,0.0495340864905104,0.069002043344828,0.1270990220745481,0.1447513491842312,0.0122406209005148,0.0092244944053557,0.0103637964041396,0.008741712001859,53834.85433000003,39922.35313000008,54174.73514048522,44837.89194762492,0.1694402100140199,0.1636354035588614,10000.0,,0.0107638888888888,0.0261188271604938,23700316.723107915,55051148.20247716,2024-05-01 02:57:43.119739,-0.7450076808546802,-0.731628038523951
,,,,,,,,,ETCUSDT,0.0025883718170376,0.0012941859085188,0.0004942776023173,0.0004942776023173,0.0028056448805245,0.0014028224402622,0.0003758587243903,0.0003758587243903,50.66182660745318,76.4626375748214,0.374740302915609,0.6491281549053534,0.0875351164283987,0.0641787375764056,0.2336348609708445,0.1819060149657591,0.9991798487966488,0.816011856348867,0.8332340310231882,0.9990890839750988,0.7666778888905852,0.8185963672901637,0.0078705679909458,0.0073550550024841,0.9991798487966488,0.9990890839750988,0.0078705679909458,0.0073550550024841,binance,0.0189839179655455,0.028477926304693,-21214.949442558,-1956.10907142,162669.79162744276,17043.31890858102,162669.79162744276,17039.90806858102,15.266979162744274,0.704331890858102,0.4734942036674533,0.3135995587825307,59.98333333333333,63.333333333333336,0.0246098056425987,0.0317490602400351,-4387.238775519522,-295.0922837562236,25279.0,38498.0,1078.9583333333333,29383.0,44002.0,54662.0,82500.0,25140.0,38312.0,25182.0,38414.0,4243.0,5690.0,97.0,84.0,0.0,0.0,152669.7916274422,7043.318908580002,0.0372843337366659,0.0690791429839547,0.132031062170961,0.1542351160507225,0.0059542085210508,0.0082285727277104,0.0066523574667801,0.0090586816711616,173884.7410700002,8999.427980000002,178271.9798455197,9294.520263756223,0.0536201652151181,0.074182765353821,10000.0,,0.0122412727834414,0.0100787766450417,91063086.28766409,7593228.666961946,2024-05-01 08:50:21.814622,-0.5920454049159357,-0.8501899077399586
,,,,,,,,,IMXUSDT,0.0007855416203648,0.0003927708101824,0.0008271423402952,0.0008271423402952,0.001616415754485,0.0008082078772425,0.0006820441801378,0.0006820441801378,6.96563078822803,7.855937435686354,0.4849341436243124,0.7246979754694026,0.012514369092556,0.0687754153674221,0.0498578478744072,0.1338662756941097,0.9997197451456384,0.96608243410245,0.8845333089085399,0.9982147774761528,0.8232871744991254,0.8663069565383469,0.0015420488748285,0.0080994776472478,0.9997197451456384,0.9982147774761528,0.0015420488748285,0.0080994776472478,binance,0.0067043103411634,0.0489900039816382,-375.79069566,-412.78013622,18887.36440434008,19533.982763780084,18887.36440434008,19533.982763780084,0.8887364404340079,0.9533982763780084,3.44354609929078,3.047065450924907,103.45,101.46666666666668,0.0039090315557513,0.0082421142100517,-36.3520669686161,-82.66367932815118,2582.0,2827.0,809.8333333333334,3059.0,3535.0,5641.0,6362.0,2547.0,2150.0,2578.0,2513.0,512.0,1385.0,4.0,314.0,0.0,0.0,8887.364404340005,9533.982763779992,0.0527420302590691,0.0713169367543935,0.1094381913783277,0.1179237259716362,0.0157800097663662,0.0164142764311418,0.0128499294116751,0.0139592178623281,9263.155100000004,9946.762899999992,9299.507166968622,10029.426579328145,0.1482370635785899,0.1057251422234847,10000.0,,0.000205793075063,0.0096722745279621,1583196.4264449745,8613700.914603613,2024-05-01 12:33:50.449908,-0.9326775287918464,-0.819328101924633
,,,,,,,,,ANKRUSDT,0.0005868480412969,0.0002934240206484,0.0007602977885132,0.0007602977885132,0.0013403364452646,0.0006701682226323,0.0006870380296517,0.0006870380296517,17.30437131062155,10.96523785639878,0.3767461410131815,0.6482188329708638,0.0128615351556311,0.0543728566050235,0.081369833669837,0.1679471309132682,0.9996026900145027,0.9440554904385012,0.8503510239806825,0.999160814888832,0.8107907355508887,0.8330220560037468,0.0017590854171542,0.0068550971234694,0.9996026900145027,0.999160814888832,0.0017590854171542,0.0068550971234694,binance,0.0093927762267836,0.0205865042872942,-994.887581496,-661.2946131260001,18843.5491385042,22722.668696874,18772.837688504194,22722.668696874,0.8843549138504194,1.2722668696874,1.386309555662582,2.188194972271486,87.05,109.53333333333332,0.0037516021778147,0.0178746216247897,-37.04889333396146,-243.5873110234629,8924.0,4860.0,1079.9583333333333,9764.0,6982.0,18688.0,11842.0,8914.0,4832.0,8923.0,4853.0,850.0,2150.0,1.0,7.0,0.0,0.0,8843.549138503988,12722.668696874009,0.050411626902775,0.0901653305231279,0.0728578851216029,0.1467186596893149,0.0175217480753979,0.0105874766365568,0.0125487186862443,0.0151350302082884,9838.436719999989,13383.963310000008,9875.485613333947,13627.55062102347,0.1101247433019341,0.102601789899034,10000.0,,0.0005015432098765,0.0047067901234567,3091816.902562582,2380328.7333672643,2024-05-01 16:13:35.837266,-0.955941339278515,-0.8444144380590699
,,,,,,,,,RSRUSDT,0.001140872762837,0.0005704363814185,0.0003281047567942,0.0003281047567942,0.001991976728949,0.0009959883644745,0.0004165434139266,0.0004165434139266,7.085458543925307,2.5362089586789613,0.3300352273666768,0.7060192168625652,0.0127838190232774,0.0311984181814081,0.0861496265814872,0.1475345465996302,0.999743219860224,0.9442863406317832,0.878173662823734,0.9994386967534454,0.8850328537614097,0.8526025947445156,0.0017438701445762,0.0038610240640448,0.999743219860224,0.9994386967534454,0.0017438701445762,0.0038610240640448,binance,0.0077083561528932,0.012030187107722,-836.4248717648,-104.1003658272,34259.97772623502,14251.560960172754,34259.97772623502,14251.560960172754,2.425997772623502,0.4251560960172753,3.38570557225635,9.447059897735574,107.45,129.61666666666667,0.0056977407327481,0.0089259467717755,-143.8121999576366,-39.2285531289199,3113.0,1124.0,1079.9583333333333,4539.0,1615.0,7652.0,2739.0,3105.0,1036.0,3108.0,1120.0,1434.0,579.0,5.0,4.0,0.0,0.0,24259.977726235164,4251.560960172797,0.0393682875684553,0.1260693342910817,0.071718147716396,0.2141885076674599,0.0132169128617872,0.020085463316436,0.0101713778594843,0.0220602377849267,25096.402597999964,4355.661325999998,25240.2147979576,4394.8898791289175,0.1313121280384654,0.0393202230173988,10000.0,,0.000733024691358,0.0013888888888888,3552153.072645759,872704.4135421006,2024-05-01 20:27:05.950210,-0.8980421674690441,-0.8251608715151008
,,,,,,,,,ADAUSDT,0.0012873170645832,0.0006436585322916,0.0006799091577396,0.0006799091577396,0.0009902915176535,0.0004951457588267,0.0006339568585719,0.0006339568585719,21.97953272832593,23.836879706507048,0.3845111702496234,0.6389886006561238,0.0819559194172994,0.0667047481737056,0.2498599487734504,0.2061626732634882,0.9983439768090352,0.7797450068714336,0.8256733722696264,0.9988193430591727,0.5977027100792138,0.793993084219069,0.0089445695794594,0.007825344507998,0.9983439768090352,0.9988193430591727,0.0089445695794594,0.007825344507998,binance,0.0327708854210512,0.0431808012405876,-1937.629802342,-1494.72764582,40071.01748765797,20820.32075378028,40068.48348765797,20821.140853780274,3.0071017487657974,1.0820320753780273,1.0904121334795198,1.0062440054955026,102.3,63.083333333333336,0.0626897970700342,0.0263032724182697,-2140.823386776186,-332.73378915146435,7518.0,12326.0,1078.9583333333333,16197.0,13393.0,23715.0,25719.0,7476.0,11184.0,7499.0,12291.0,8721.0,2209.0,19.0,35.0,0.0,0.0,30071.017487658035,10822.43945418001,0.0701314996793706,0.0678702864073721,0.1570542719009034,0.1707999223242642,0.0100842794172072,0.0089146170791758,0.0098477913171285,0.0096641148793008,32008.64729000004,12317.16710000001,34149.47067677622,12649.900889151471,0.0823645657607959,0.090509629138544,10000.0,,0.0009654000617856,0.0162573370404695,24126158.54265908,10271258.089028036,2024-05-02 06:24:58.447368,-0.7644558396778582,-0.8453122650833704
,,,,,,,,,ZECUSDT,0.0017289039643153,0.0008644519821576,0.0004287261639606,0.0004287261639606,0.0019089693923005,0.0009544846961502,0.000362062664621,0.000362062664621,15.582622127823903,41.69391774473837,0.4040347838832488,1.0,0.0671425384356873,0.0428900147094121,0.1837206490800224,0.0994404951290462,0.998836257784695,0.8393340151777245,0.9199713071139493,0.9985371762155364,0.816602362743289,0.9006492048194443,0.0077229709384553,0.0053863780237919,0.998836257784695,0.9985371762155364,0.0077229709384553,0.0053863780237919,binance,0.0318217118436193,0.0439848024471674,-3661.709861474,-993.082788608,64482.23290852636,15880.050391392022,64470.57916852636,15875.693331392022,5.448223290852637,0.5880050391392022,1.5378459830279958,0.575422177762958,119.81666666666666,118.81666666666666,0.0028926795597249,0.0,-168.6797311831305,0.0,6352.0,18366.0,1078.9583333333333,10461.0,26620.0,16813.0,44986.0,6229.0,18330.0,6343.0,18366.0,4232.0,8290.0,9.0,0.0,0.0,0.0,54482.232908525904,5880.050391392,0.0402165489201399,0.0861402769245011,0.1009521388215713,0.1329467250439504,0.0092882358558954,0.0110460773745595,0.0079319471354354,0.0139375686543684,58143.94276999991,6873.13318,58312.62250118304,6873.13318,0.2023433174016643,0.0716528977598908,10000.0,,0.0089202965708989,0.0,30477928.381792355,4219262.028734344,2024-05-02 12:52:43.677062,-0.7390744315992817,-0.88046995332173
,,,,,,,,,HNTUSDT,0.0017853144588468,0.0008926572294234,0.000646719913107,0.000646719913107,0.0002396546589475,0.0001198273294737,9.014839104724005e-05,9.014839104724005e-05,1.3130136193525983,14.09869207916972,0.3708479406564303,0.6147942487421032,0.0601958515057845,0.0835769387987355,0.2335240912364382,0.2100276427291387,1.0001157671930692,0.7870020448599038,0.8226106454706089,0.9990863121554732,0.7658334593314265,0.790095414307164,0.0088061311745397,0.0083170994600999,1.0001157671930692,0.9990863121554732,0.0088061311745397,0.0083170994600999,binance,0.0412544366764669,0.0235819131782625,-2391.8123197600003,-497.64963618,68643.83088023993,20101.408863820136,68791.42288023993,20101.408863820136,5.864383088023993,1.0101408863820134,11.345083509762407,1.0555883962780517,349.8833333333333,67.5,1.518081002546836e-05,0.1469929822054601,-0.926584570505808,-1826.464712463123,650.0,4495.0,1079.9583333333333,768.0,10731.0,1418.0,15226.0,647.0,4449.0,648.0,4455.0,121.0,6282.0,2.0,40.0,0.0,0.0,58643.83088024005,10101.408863819996,0.0522468622655129,0.0678644396312021,0.1325840037104139,0.1734711724531849,0.0141146409502505,0.0122214338232049,0.0073425355717796,0.0113636503012606,61035.64320000005,10599.058499999996,61036.56978457056,12425.523212463118,0.1773553872875358,0.0608714687249371,10000.0,,0.0056712962962962,0.0083719135802469,7291912.694569973,7884481.26725769,2024-05-02 17:22:56.333191,-0.7831546722232047,-0.680300068663037
,,,,,,,,,APTUSDT,0.0012963660465472,0.0006481830232736,0.0012941695217858,0.0012941695217858,0.0020179272317822,0.0010089636158911,0.0013887562625766,0.0013887562625766,13.083129039447291,24.802317806998,0.4088247325637866,0.7881816830606417,0.0987084756669701,0.0339937955368389,0.2025773374631408,0.0952123998031061,0.9971077765755076,0.8327013213607222,0.931389618141632,0.9995397866079424,0.7993344529087333,0.904952993527508,0.0111237049628049,0.0032418393755305,0.9971077765755076,0.9995397866079424,0.0111237049628049,0.0032418393755305,binance,0.0499292345312228,0.0269609541420018,-1069.132693214,-767.802456396,20680.960881325933,20655.531043604347,20680.25978132593,20652.360943604348,1.0680960881325934,1.065553104360435,1.829928217709327,0.966346752935538,117.03333333333332,49.15,0.0654878008354498,0.0590359085568859,-823.6252625158032,-716.6977763057191,3532.0,5904.0,560.875,3806.0,8007.0,7338.0,13911.0,3369.0,5761.0,3503.0,5815.0,437.0,2246.0,29.0,89.0,0.0,0.0,10684.015916785993,10655.531043603998,0.0716689442997283,0.035220089804996,0.111491529073978,0.0867844420521281,0.0185838450695243,0.0091056939210358,0.0138150271022889,0.0066401824133369,11753.148609999991,11423.3335,12576.773872515794,12140.031276305715,0.1232345957418265,0.2593912514397339,10000.0,,0.008319714752637,0.0054969543901351,4940876.349740313,4199685.074142367,2024-05-02 20:37:29.050468,-0.7053510752114568,-0.8831403389490625
,,,,,,,,,THETAUSDT,0.0022369393575107,0.0011184696787553,0.0012366710994557,0.0012366710994557,0.0018397117259444,0.0009198558629722,0.0014347451815005,0.0014347451815005,11.723600447548131,9.21887418496084,0.3073806958778552,0.5954825002586427,0.0303189304928205,0.0901336519278831,0.1454939486875937,0.2026782245235636,0.9992673609594273,0.8910212382727811,0.8304744576577544,0.9973579260301606,0.8202504119047692,0.7981920349549094,0.0038592027344809,0.0105307693727994,0.9992673609594273,0.9973579260301606,0.0038592027344809,0.0105307693727994,binance,0.0209369586410007,0.0785219078392079,-3159.0006057480005,-934.569565458,111685.67086425146,37989.62942454188,111671.39155425146,37959.54686454187,10.168567086425146,2.7989629424541875,2.0459505002632965,2.602918131592165,89.4,119.2,0.0032249805943792,0.0644136547587196,-339.2159959189568,-1991.3858056937383,4791.0,3080.0,1079.9583333333333,7870.0,6876.0,12661.0,9956.0,4179.0,2874.0,4788.0,2982.0,3691.0,4002.0,3.0,98.0,0.0,0.0,101685.67086425197,27989.629424542,0.0418358643719235,0.0799931621096883,0.0782810542988181,0.1679184055700101,0.0140379745762564,0.017581848012323,0.0102314049261332,0.0126551739778412,104844.67146999996,28924.19899,105183.88746591892,30915.584795693736,0.054245596502842,0.1141280869522102,10000.0,,0.001003086419753,0.0229938271604938,42201373.710415386,14590537.250384912,2024-05-03 06:34:56.158272,-0.7252315072660098,-0.6865130387546091
,,,,,,,,,UNIUSDT,0.0013830129234606,0.0006915064617303,0.0002290439155725,0.0002290439155725,0.0023615058830745,0.0011807529415372,0.0003014819796742,0.0003014819796742,9.849314539486388,3.9853253523846304,0.4366783408293084,0.6853692467580166,0.0115238474358398,0.03760503838204,0.133659095203956,0.1662778902372808,0.9997103948208556,0.9241437817360304,0.8686276318450761,0.9994260410307936,0.8666932819991978,0.8338887911389863,0.0019568282952823,0.0051130877078413,0.9997103948208556,0.9994260410307936,0.0019568282952823,0.0051130877078413,binance,0.0123868401976321,0.0154635041203938,-1358.599824,-130.7696636,44423.45017599994,12803.078336399987,44421.59417599994,12803.462336399987,3.442345017599994,0.2803078336399986,2.432773386034256,6.01494145925409,105.45,107.26666666666668,0.0,0.0039693297043024,0.0,-11.691818697561812,4529.0,1860.0,1078.9583333333333,6098.0,2440.0,10627.0,4300.0,4387.0,1809.0,4529.0,1854.0,1711.0,631.0,0.0,6.0,0.0,0.0,34423.45017600005,2803.0783364000026,0.0341364664259203,0.0670676382189392,0.071388560395614,0.1424950593520785,0.0107523752263425,0.0151194773576145,0.0084107355107054,0.0133037711217951,35782.05000000005,2933.8480000000027,35782.05000000005,2945.5398186975644,0.1906279072499513,0.0435521785392724,10000.0,,0.0016991041087426,0.0039002162496138,7118836.508650885,716228.3326648935,2024-05-03 11:06:19.987231,-0.892232561911074,-0.8971938325335068
,,,,,,,,,MATICUSDT,0.0025272008321588,0.0012636004160794,0.0008645857097258,0.0008645857097258,0.0020106009079099,0.0010053004539549,0.0005919703513717,0.0005919703513717,11.984721632779044,18.107180060959145,0.3889019653822828,0.6262798079011247,0.0528228472482147,0.0963132328630882,0.2192686139069459,0.2173845172835256,0.9991045081436382,0.814661727548742,0.811840490138626,0.9979048278191958,0.7809869082245915,0.7886800389953728,0.006955633552441,0.0103267254619839,0.9991045081436382,0.9979048278191958,0.006955633552441,0.0103267254619839,binance,0.0276741525944277,0.0621796738312128,-7121.356162382001,-1321.439869042,152690.61994761843,25429.202760957905,152690.61994761843,25181.800660957902,14.269061994761843,1.5429202760957907,1.9996033585741515,1.3246548020865296,85.68333333333334,108.23333333333332,0.0023427829698448,0.0902256018274818,-351.8011400289388,-1661.2215240664902,5757.0,8191.0,1079.9583333333333,7186.0,11364.0,12943.0,19555.0,5176.0,8106.0,5737.0,8140.0,2010.0,3258.0,20.0,51.0,0.0,0.0,142690.619947618,15429.202760958004,0.0436527289889916,0.0821253961575104,0.1229319602606669,0.1744545373326135,0.0092993898988663,0.0161622291198361,0.0083632015226223,0.0118805257350074,149811.97611,16750.642630000006,150163.7772500289,18411.864154066498,0.2755459587308421,0.0862438639901626,10000.0,,0.0076774691358024,0.0199074074074074,47790589.855618775,7960049.437302528,2024-05-03 17:38:11.683050,-0.7368411844597273,-0.7671793576642513
,,,,,,,,,MANAUSDT,0.0009916708039618,0.0004958354019809,0.0004334120936875,0.0004334120936875,0.002243446688982,0.001121723344491,0.0002452480551083,0.0002452480551083,37.21347274200394,5.266869863806474,0.4445259378977387,0.7853980331305344,0.0125379628764633,0.0088836000483935,0.0900647538753379,0.0339455486922991,0.9998017683325096,0.93568016722231,0.9812863454314013,0.9997023184492736,0.8827086764609655,0.8851121996733892,0.0021062631438054,0.001129927884937,0.9998017683325096,0.9997023184492736,0.0021062631438054,0.001129927884937,binance,0.0069498164483821,0.011245013237199,-2171.26219778,-277.67608284,29166.40610222029,15967.424717159953,29166.40610222029,15963.014717159953,1.916640610222029,0.5967424717159953,0.6439554925184964,4.548267979602603,118.15,107.43333333333334,0.0029770668235386,0.0,-63.71334326806215,0.0,19235.0,2604.0,1079.9583333333333,20954.0,3084.0,40189.0,5688.0,19221.0,2533.0,19230.0,2604.0,1733.0,551.0,5.0,0.0,0.0,0.0,19166.40610222001,5967.42471716,0.0303976511295883,0.0727068207574246,0.0469467972729459,0.1186010659433642,0.0102156300233657,0.0168522240025955,0.0074898485484748,0.015242646338521,21337.66830000001,6245.1008,21401.38164326808,6245.1008,0.0972711357319691,0.1645134634887985,10000.0,,0.0022376543209876,0.0005401234567901,6564078.281929377,1259981.1537908246,2024-05-03 21:38:18.478476,-0.9143802706411296,-0.9714369186341948
,,,,,,,,,EOSUSDT,0.0008442804144459,0.0004221402072229,0.0010851101894797,0.0010851101894797,0.0008512421775949,0.0004256210887974,0.0011272300220894,0.0011272300220894,8.785524132875498,13.91164782591921,0.4003236475284111,0.5589109973727375,0.0535216882332832,0.0825886299255507,0.1318918477338805,0.234691237232178,0.9989424313782472,0.8992973485146749,0.7864883954783682,0.9980516147377282,0.6369384261288934,0.7678936348016684,0.0053250521476415,0.0097288328816258,0.9989424313782472,0.9980516147377282,0.0053250521476415,0.0097288328816258,binance,0.0275626982729415,0.074430856991321,-784.2830687000001,-880.8663830600001,24878.10443129996,32259.85371693991,24878.10443129996,32086.41841693991,1.487810443129996,2.225985371693991,2.7289167632901163,1.7226841065921144,116.31666666666666,86.63333333333334,0.0437558551985726,0.0795205387959767,-716.6801106596547,-1999.1348074968296,3179.0,2815.0,1079.9583333333333,6309.0,12209.0,9488.0,15024.0,2890.0,2489.0,3151.0,2688.0,3419.0,9720.0,28.0,127.0,0.0,0.0,14878.10443129999,22259.853716940022,0.0511975330881383,0.0733859251848253,0.1007517646434704,0.1883847376217124,0.0098089615100696,0.0079697339535875,0.0091890440122482,0.0112469123241259,15662.38749999999,23140.720100000024,16379.067610659644,25139.85490749685,0.1430856857822173,0.0861003690194944,10000.0,,0.000270061728395,0.0169753086419753,13221633.216579622,16803825.650572628,2024-05-06 04:06:02.555577,-0.8590793790924167,-0.664722383588948
